Date,AMZN-Close/Last,AMZN-Volume,AMZN-Open,AMZN-High,AMZN-Low,AAL-Close/Last,AAL-Volume,AAL-Open,AAL-High,AAL-Low,MAR-Close/Last,MAR-Volume,MAR-Open,MAR-High,MAR-Low,NFLX-Close/Last,NFLX-Volume,NFLX-Open,NFLX-High,NFLX-Low
11/05/2020,3322,5789285,3319.97,3366.8,3288.88,11.6,54890790,11.12,11.67,11.09,100.91,3572771,98.73,102.89,98.13,513.76,5372781,506.56,518.7337,503.45
11/04/2020,3241.16,6839041,3159.99,3244.85,3139.73,11.005,45281330,11.21,11.31,10.93,98.04,3274487,97.42,100.56,95.13,496.95,5137330,495.36,507.73,493.98
11/03/2020,3048.41,4897880,3018.53,3074.9,2980.98,11.25,43775220,11.34,11.45,11.15,96.09,2658398,94.26,97.19,93.89,487.22,3690213,484.93,495.305,478.76
11/02/2020,3004.48,7257350,3061.74,3079.705,2950.12,11.19,41094540,11.32,11.34,10.87,92.9,2320087,93,93.39,91.6,484.12,4408193,478.87,486.3,475
10/30/2020,3036.15,8396081,3157.75,3167.004,3019,11.28,51348330,11.06,11.415,10.98,92.88,2732358,92.05,94.03,90.55,475.74,7813897,502.01,505.88,472.21
10/29/2020,3211.01,6596529,3201.27,3257.25,3164,11.16,44070630,10.96,11.29,10.89,93.33,2728970,89.99,93.77,89.01,504.21,11120690,488.5,513.8999,479.34
10/28/2020,3162.78,5588330,3249.3,3264.02,3162.47,10.95,64399820,10.89,11.16,10.63,89.97,4302436,91.57,92.52,88.92,486.24,5992731,486.36,494,483.28
10/27/2020,3286.33,4291047,3224.94,3291.66,3211.3,11.23,65803390,11.77,11.79,11.2,93.46,2512042,96.47,96.87,93.35,488.93,3627175,490.01,490.49,482.93
10/26/2020,3207.04,5901151,3198.74,3282.9799,3153.3,11.8,85349600,12.39,12.45,11.67,96.02,2912893,99.5,99.51,94.42,488.24,6186087,487.025,496.82,478.9
10/23/2020,3204.4,3466687,3191,3205.33,3140,12.6,90787920,13.07,13.08,12.42,101.76,2032637,101.71,102.27,100.18,488.28,4927862,488.11,490.06,481.35
10/22/2020,3176.4,4212005,3189.87,3198.75,3121.94,13.15,90788940,12.6,13.29,12.42,100.82,3033640,96.1,101.21,95.64,485.23,6997922,494.69,495.14,482
10/21/2020,3184.94,4592736,3212.5,3233.875,3160,12.745,37503570,12.69,12.87,12.55,95.15,1512178,95.53,96.02,94.31,489.05,17405710,501.03,506.85,488.25
10/20/2020,3217.01,4509678,3222.28,3266,3192.01,12.8,46748760,12.75,13,12.585,96.09,1783088,95.3,97.09,94.2,525.42,10047180,528.14,533.78,522.26
10/19/2020,3207.21,5223626,3299.61,3329,3192.735,12.56,50560700,12.64,12.865,12.45,93.94,2073616,98.515,98.515,93.64,530.72,7567506,537.07,541.8,525.38
10/16/2020,3272.71,6474353,3363.23,3399.6606,3160,12.46,32717330,12.306,12.56,12.2,97.76,1707504,97.33,98.99,96.8,530.79,6347363,549.5,554.33,530.03
10/15/2020,3338.65,5223448,3292.01,3355.88,3280,12.23,33776120,12.22,12.3,11.97,97.07,1886712,96.29,97.29,94.77,541.94,5113126,545.52,551.22,535.1
10/14/2020,3363.71,5828916,3447,3464.88,3340,12.36,37647680,12.35,12.57,12.29,97.07,2448558,98.54,99.2,96.56,541.45,9510081,562.61,572.49,541
10/13/2020,3443.63,5744697,3467.99,3492.38,3424.217,12.22,63372170,12.59,12.64,12.2,98.24,2738986,99.24,99.53,96.91,554.09,5602498,540.56,557.65,537.2
10/12/2020,3442.93,8364198,3349.94,3496.24,3339.55,12.92,39852460,13.14,13.17,12.9,100.71,2318741,99.46,101.11,98.84,539.81,5391074,548.81,551.81,538.24
10/09/2020,3286.65,4907871,3210,3288.99,3197.83,13.2,65280960,13.25,13.49,12.95,99.34,1673778,101.29,102.09,99.26,539.44,4781259,537.834,544.28,535
10/08/2020,3190.55,3174114,3224.99,3233.2944,3174.99,13.155,88851670,13.33,13.68,12.725,100.31,1799171,99.81,100.44,98.205,531.79,5386488,533.48,535,524.15
10/07/2020,3195.69,4309439,3135,3200,3132.385,13.07,61274200,12.98,13.18,12.81,99.01,1845529,98.24,99.94,98.01,534.66,7988683,518,536.49,515.815
10/06/2020,3099.96,5086857,3165,3182,3090,12.53,85252370,13.28,13.44,12.46,96.92,3023232,98.13,100.34,96.52,505.87,4199034,518.72,521.82,504.16
10/05/2020,3199.2,3775332,3145.84,3202.53,3140.85,13.12,53465540,13.09,13.2,12.75,96.78,2153125,95.78,97.24,95.13,520.65,4088069,506.8,520.99,501.6997
10/02/2020,3125,5613098,3153.63,3195.7965,3123,13,111883300,12.05,13.35,12,95.25,2198953,91.7,95.62,91.44,503.06,6071165,516.43,526.3714,502.7
10/01/2020,3221.26,4971922,3208,3224,3172,12.58,48841980,12.45,12.77,12.35,94.35,2182134,93.22,94.95,92.51,527.51,8153710,506.03,529.55,503.6
09/30/2020,3148.73,4896101,3141.14,3212.88,3133.99,12.29,65428130,12.32,12.915,12.22,92.58,2921840,94.41,96.02,92.15,500.03,4634111,492.57,504.63,489.2704
09/29/2020,3144.88,3503398,3175.39,3188.26,3132.54,12.25,47209580,12.59,12.66,12.11,93.215,2217894,96.19,96.19,92.81,493.48,3543193,489.5,496.2868,486.53
09/28/2020,3174.05,4224165,3148.85,3175.04,3117.1684,12.76,63558210,12.74,13.15,12.49,96,2965384,95.05,97.39,93.94,490.65,4773497,489.109,492,477.88
09/25/2020,3095.13,4615202,3054.86,3101.54,2999,12.29,43763990,11.76,12.31,11.71,92.99,2318070,90.33,93.43,90.27,482.88,3769436,474.39,484.87,468.0258
09/24/2020,3019.79,5529392,2977.79,3069.3,2965,11.77,49163170,11.74,12,11.22,91.35,4025958,92.265,93.58,90.48,473.08,3727201,470.53,477,467.82
09/23/2020,2999.86,5652665,3120.43,3126.999,2992.3759,11.93,45292580,12.53,12.74,11.91,92.94,2788335,96.35,97.86,92.615,470.61,3726423,491.04,491.04,469
09/22/2020,3128.99,6948816,3033.835,3133.99,3000.2,12.34,33013430,12.3,12.5,12.18,95.5,3605399,93.51,95.53,93,491.17,3482324,489.01,491.82,479.26
09/21/2020,2960.47,6117925,2906.5,2962,2871,12.21,60604450,12.82,12.98,12.08,93.02,4863196,95.96,96.4,91.4,487.35,5457539,467.692,487.775,466.32
09/18/2020,2954.91,8892580,3031.74,3037.8,2905.54,13.19,56403560,13.51,13.59,13.03,99.88,5327653,103.37,103.94,99.58,469.96,6717711,472.51,479.4,458.6
09/17/2020,3008.73,6449050,3009.25,3029.432,2972.55,13.63,50194420,13.5,14.08,13.36,104.41,2763129,105.77,107.13,103.7,470.2,5379301,475.16,478.4,463.27
09/16/2020,3078.1,4531189,3179.99,3187.238,3074.15,13.8,75458870,13.21,13.96,12.98,107.76,3004530,106.11,108.8899,104.44,483.86,4401412,499.99,504.66,483.31
09/15/2020,3156.13,4021535,3136.16,3175.02,3108.92,13.14,38958830,13.2686,13.66,13.0823,105.39,1921960,104.98,106.36,103.22,495.99,5336992,484,497.47,481.63
09/14/2020,3102.97,4529596,3172.937,3187.39,3096,13.26,39859100,13.02,13.29,12.9,104.68,2729265,100.88,104.91,100.55,476.26,7359126,480.62,488.99,471.3001
09/11/2020,3116.22,5093982,3208.69,3217.3409,3083.98,12.95,43916720,13.08,13.08,12.68,99.26,2637962,100.94,101.11,97.39,482.03,5035200,486.485,493.73,476.81
09/10/2020,3175.11,5330741,3307.219,3349.89,3170.55,13.005,52318550,13.21,13.49,12.97,100.38,2263060,102.94,105.38,100.11,480.67,6240181,503.35,506.29,478.84
09/09/2020,3268.61,5188675,3202.99,3303.175,3185,13.05,79030170,13.48,13.58,12.8,102.01,2630087,103.81,103.94,100.83,500.19,6848127,519.21,520,492.5743
09/08/2020,3149.84,6094205,3144,3250.845,3130,13.63,72746020,13.36,14.16,13.15,103.98,2745935,103,107.15,102.37,507.02,5572684,498.4,522,495
09/04/2020,3294.62,8781754,3318,3381.5,3111.13,13.61,64936960,13.65,13.82,12.96,104.82,2856159,104.89,107.04,103.21,516.05,8270118,520.18,527.36,485.98
09/03/2020,3368,8161113,3485,3488.41,3303,13.36,86390770,13.4,14.07,13.03,103.09,2956161,104.99,107.9,102.21,525.75,9071089,545,554,521.32
09/02/2020,3531.45,3931476,3547,3552.25,3486.685,13.23,58889580,12.94,13.34,12.67,104.39,2101262,103.28,104.84,102.4039,552.84,5886930,553.78,556.5,537.369
09/01/2020,3499.12,3476407,3489.58,3513.87,3467,13.1,72987500,12.86,13.84,12.66,103.09,1918168,101.48,104.58,100.76,556.55,9581907,532.6,557.3895,532.45
08/31/2020,3450.96,4185885,3408.99,3495,3405,13.05,45917160,13.6,13.74,13.05,102.91,2881353,105.25,105.96,102.84,529.56,4941409,521.16,531.99,517.58
08/28/2020,3401.8,2896978,3423,3433.3699,3386.5,13.59,54516380,13.59,13.63,13.23,106.26,3660993,102.96,106.61,101.95,523.89,4417517,532,539,522
08/27/2020,3400,4264795,3450.05,3453,3378,13.28,108835700,13.43,14.26,13.12,101.79,3856863,99.2503,103.3242,99,526.27,9062912,537.775,541,521.2471
08/26/2020,3441.85,6508743,3351.11,3451.7387,3344.5675,12.785,44056800,13.11,13.15,12.7,97.38,2158295,98.34,98.57,96.33,547.53,20373680,492.5,549.04,492.075
08/25/2020,3346.49,3992842,3294.99,3357.4,3267,13.14,79053360,13.69,14.02,12.77,98.77,2302662,98.825,100.38,97.52,490.58,5727721,488.19,492.47,485.09
08/24/2020,3307.46,4666258,3310.15,3380.315,3257.5608,13.44,102685700,12.44,13.48,12.27,97.89,2791726,96.01,98.57,95,488.81,4762183,495.438,501,483.16
08/21/2020,3284.72,3575862,3295,3314.3962,3275.39,12.16,35822850,12.439,12.63,12.09,95.27,2069222,93.81,97.03,93.5,492.31,3921293,496.46,498.13,490
08/20/2020,3297.37,3332478,3252,3312.62,3238,12.5,41956630,12.38,12.67,12.26,94.02,2240497,92.46,95.63,92.07,497.9,5132480,484.69,498.94,483.89
08/19/2020,3260.48,4185137,3303.01,3315.9,3256.0001,12.68,59266530,12.65,13.44,12.58,94,1536862,94.91,95.8436,93.67,484.53,3156218,493.93,494.4985,483.5
08/18/2020,3312.49,5345974,3212,3320,3205.8187,12.6,33322270,12.6,12.88,12.51,94.44,1718129,95.52,95.84,93.43,491.87,3505518,484.35,495.3,482.8
08/17/2020,3182.41,2691237,3173.12,3194.97,3154.1775,12.62,56206580,13.32,13.38,12.61,95.72,2095986,97.22,97.5,95.1601,482.35,2423545,484.19,486.24,479.1
08/14/2020,3148.02,2751723,3178.18,3178.2357,3120,13.33,45670200,13.11,13.56,13.01,96.01,3407036,97.25,97.67,95.96,482.68,2943487,482.82,488.325,480.21
08/13/2020,3161.02,3149043,3182.99,3217.5211,3155,13.3,47772770,13.19,13.9,13.11,96.495,2158738,95.93,98.5,95.54,481.33,3008933,478.4,484.45,476.45
08/12/2020,3162.24,3527229,3108,3174.385,3101.42,13.54,77639160,14.03,14.06,13.1,96.03,3831000,99.21,99.65,95.39,475.47,5441243,471.34,482.49,470.18
08/11/2020,3080.67,3718057,3113.2,3159.22,3073,13.73,127879300,15.02,15.1,13.55,97.01,5372175,101.18,101.62,96.8701,466.93,7329226,479.75,480.92,466.55
08/10/2020,3148.16,3167274,3170.31,3172.51,3101.52,14,121073900,13.29,14.31,13.21,97.13,5863849,94.25,98.125,93.2957,483.38,4691185,493.35,497.4584,478.6269
08/07/2020,3167.46,3936127,3224.01,3240.81,3140.6726,13.03,61700720,12.86,13.16,12.58,93.78,4949803,90.23,94.05,88.62,494.73,5910348,505.45,508.29,486.68
08/06/2020,3225,3940602,3194.36,3247.47,3165.43,13.04,131280100,13.04,13.29,12.47,90.39,3763776,86.46,91.2165,85.951,509.08,3725861,504.11,510.82,498.7
08/05/2020,3205.03,3930025,3143.77,3213.5859,3127.3,12.56,118704400,11.84,12.85,11.55,87.27,2200758,87.72,87.9307,85.88,502.11,4313526,508.68,510.1021,501.2
08/04/2020,3138.83,4694294,3101.21,3167.24,3101.21,11.47,54824450,11.21,11.88,11.16,86.1,2981182,83.42,86.27,82.62,509.64,5607968,498.65,510.4436,498.65
08/03/2020,3111.89,5074663,3180.51,3184,3104,11.08,48263990,11.07,11.235,10.71,83.52,3361965,83.26,84.19,81.3,498.62,5876190,490.86,503.09,490.23
07/31/2020,3164.68,8083369,3244,3246.82,3151,11.12,51835520,11.16,11.25,10.8,83.825,3922499,84.53,84.61,82.06,488.88,5924310,488.29,494.8,484.5
07/30/2020,3051.88,6128265,3014,3092,3005,11.18,40525120,11.22,11.39,11.12,85.51,2794673,85.46,86.1074,84.54,485.8,6608569,480.7072,488.35,477.5101
07/29/2020,3033.53,2974060,3030.99,3039.1592,2996.77,11.4,52214560,11.8,11.92,11.3,87.14,1653673,87.08,88.1779,86,484.48,6611769,492.25,494.92,484.13
07/28/2020,3000.33,3126651,3054.27,3077.0926,2995.76,11.77,62356560,11.37,11.995,11.36,86.55,2105019,86.31,87.88,85.96,488.51,5986727,496.02,497.7927,487.7601
